QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 13:00:00,63218.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 13:15:00,60729.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 13:30:00,65488.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 13:45:00,44398.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 14:00:00,24569.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 14:15:00,39014.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 14:30:00,28244.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 14:45:00,33821.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 15:00:00,39499.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 15:15:00,38582.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 15:30:00,29784.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 15:45:00,23349.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 16:00:00,14842.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 16:15:00,10837.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 16:30:00,8184.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 16:45:00,6070.0
